datetime,BTC,ETH,LTC
2021-09-06 21:00:00,52119.1,3955.27,222.56
2021-09-06 22:00:00,52611.58,3941.6,220.46
2021-09-06 23:00:00,52698.81,3928.89,219.47
2021-09-07 00:00:00,52532.67,3901.22,215.97
2021-09-07 01:00:00,52523.69,3920.21,218.28
2021-09-07 02:00:00,52722.74,3934.04,219.9
2021-09-07 03:00:00,52675.61,3914.8,219.22
2021-09-07 04:00:00,52539.52,3917.61,218.87
2021-09-07 05:00:00,52681.95,3922.42,220.46
2021-09-07 06:00:00,52361.62,3901.01,216.82
2021-09-07 07:00:00,52350.85,3884.84,216.76
2021-09-07 08:00:00,51203.22,3756.98,209.87
2021-09-07 09:00:00,50862.12,3713.55,205.31
2021-09-07 10:00:00,51129.63,3764.29,207.6
2021-09-07 11:00:00,50958.64,3750.95,206.84
2021-09-07 12:00:00,50978.86,3754.03,207.42
2021-09-07 13:00:00,50593.5,3730.41,203.57
2021-09-07 14:00:00,47501.01,3406.17,184.06
2021-09-07 15:00:00,46755.6,3463.49,180.07
2021-09-07 16:00:00,47515.07,3570.17,185.8
2021-09-07 17:00:00,46662.73,3429.1,181.78
2021-09-07 18:00:00,46974.62,3449.94,180.06
2021-09-07 19:00:00,46710.51,3414.84,177.64
2021-09-07 20:00:00,46820.22,3415.72,177.28
2021-09-07 21:00:00,46577.01,3377.29,174.36
2021-09-07 22:00:00,46819.0,3439.16,178.33
2021-09-07 23:00:00,46894.5,3436.96,178.36
2021-09-08 00:00:00,47059.15,3461.56,179.18
2021-09-08 01:00:00,47215.01,3526.37,181.39
2021-09-08 02:00:00,47091.04,3499.24,180.72
2021-09-08 03:00:00,46481.83,3433.32,178.78
2021-09-08 04:00:00,46452.22,3441.48,182.43
2021-09-08 05:00:00,46096.98,3412.56,179.29
2021-09-08 06:00:00,45160.13,3297.31,172.7
2021-09-08 07:00:00,45075.97,3259.72,171.93
2021-09-08 08:00:00,45993.27,3362.2,177.83
2021-09-08 09:00:00,46269.21,3372.5,181.97
2021-09-08 10:00:00,46469.94,3394.52,181.82
2021-09-08 11:00:00,46426.09,3408.71,182.62
2021-09-08 12:00:00,46271.68,3405.3,182.56
2021-09-08 13:00:00,46324.11,3407.64,182.84
2021-09-08 14:00:00,45827.09,3376.3,178.96
2021-09-08 15:00:00,46094.73,3420.94,181.0
2021-09-08 16:00:00,46431.88,3489.81,182.85
2021-09-08 17:00:00,46219.93,3479.94,181.25
2021-09-08 18:00:00,46520.51,3538.5,183.68
2021-09-08 19:00:00,46453.95,3524.42,182.41
2021-09-08 20:00:00,46059.11,3472.54,179.75
2021-09-08 21:00:00,46055.64,3460.41,178.44
2021-09-08 22:00:00,46613.61,3536.04,181.94
2021-09-08 23:00:00,46060.36,3500.34,179.7
2021-09-09 00:00:00,46349.56,3515.82,182.07
2021-09-09 01:00:00,46110.7,3493.46,179.11
2021-09-09 02:00:00,45744.92,3449.0,177.76
2021-09-09 03:00:00,46005.34,3469.62,179.87
2021-09-09 04:00:00,46168.46,3485.04,180.8
2021-09-09 05:00:00,46306.69,3506.0,183.85
2021-09-09 06:00:00,46149.29,3487.5,182.73
2021-09-09 07:00:00,46280.67,3499.74,183.32
2021-09-09 08:00:00,46282.3,3529.51,184.33
2021-09-09 09:00:00,46164.22,3497.91,183.22
2021-09-09 10:00:00,46165.15,3470.43,181.34
2021-09-09 11:00:00,46320.66,3481.5,183.26
2021-09-09 12:00:00,46673.26,3491.89,184.0
2021-09-09 13:00:00,46903.88,3512.59,186.2
2021-09-09 14:00:00,46954.22,3523.87,186.5
2021-09-09 15:00:00,47014.18,3524.14,186.55
2021-09-09 16:00:00,47217.73,3541.18,186.94
2021-09-09 17:00:00,46775.51,3514.21,184.54
2021-09-09 18:00:00,46641.78,3473.1,183.04
2021-09-09 19:00:00,46580.14,3464.28,181.94
2021-09-09 20:00:00,46251.64,3430.96,180.34
2021-09-09 21:00:00,46492.78,3458.05,181.72
2021-09-09 22:00:00,46520.03,3449.82,181.42
2021-09-09 23:00:00,46400.0,3424.95,180.42
2021-09-10 00:00:00,46586.96,3451.37,183.04
2021-09-10 01:00:00,46910.24,3500.26,186.46
2021-09-10 02:00:00,46681.15,3472.07,184.6
2021-09-10 03:00:00,46729.94,3464.84,183.87
2021-09-10 04:00:00,46565.1,3452.55,183.0
2021-09-10 05:00:00,46697.74,3454.87,184.11
2021-09-10 06:00:00,46390.36,3418.94,181.72
2021-09-10 07:00:00,46171.23,3402.26,180.13
2021-09-10 08:00:00,45997.69,3375.58,179.31
2021-09-10 09:00:00,46223.44,3401.01,181.14
2021-09-10 10:00:00,46246.06,3403.64,181.42
2021-09-10 11:00:00,46339.42,3401.21,181.46
2021-09-10 12:00:00,45919.36,3373.05,181.14
2021-09-10 13:00:00,45842.73,3325.44,178.7
2021-09-10 14:00:00,45124.49,3253.66,172.83
2021-09-10 15:00:00,45426.72,3299.16,176.0
2021-09-10 16:00:00,45478.16,3296.71,175.21
2021-09-10 17:00:00,45718.54,3333.42,176.88
2021-09-10 18:00:00,45718.01,3328.24,177.32
2021-09-10 19:00:00,45647.48,3311.53,176.51
2021-09-10 20:00:00,45061.51,3248.86,173.41
2021-09-10 21:00:00,44594.91,3185.21,172.61
2021-09-10 22:00:00,44463.78,3170.21,172.3
2021-09-10 23:00:00,44851.45,3209.82,174.16
2021-09-11 00:00:00,45229.06,3241.62,175.57
2021-09-11 01:00:00,45348.93,3273.01,176.46
2021-09-11 02:00:00,45285.44,3268.22,176.41
2021-09-11 03:00:00,45194.04,3241.93,174.82
2021-09-11 04:00:00,45303.75,3266.97,176.44
2021-09-11 05:00:00,45350.84,3265.8,176.48
2021-09-11 06:00:00,45265.97,3267.81,176.73
2021-09-11 07:00:00,45035.19,3247.65,175.3
2021-09-11 08:00:00,45119.47,3253.27,176.53
2021-09-11 09:00:00,45475.17,3278.75,181.83
2021-09-11 10:00:00,45664.87,3308.01,182.53
2021-09-11 11:00:00,45555.15,3293.06,185.13
2021-09-11 12:00:00,45576.57,3318.4,184.44
2021-09-11 13:00:00,45627.75,3323.58,184.83
2021-09-11 14:00:00,45685.0,3328.05,184.85
2021-09-11 15:00:00,45595.37,3312.46,184.37
2021-09-11 16:00:00,45862.77,3327.33,184.64
2021-09-11 17:00:00,45644.46,3318.27,183.66
2021-09-11 18:00:00,45652.09,3315.79,184.36
2021-09-11 19:00:00,45364.48,3299.19,183.17
2021-09-11 20:00:00,45315.9,3295.74,182.37
2021-09-11 21:00:00,45383.04,3297.25,181.87
2021-09-11 22:00:00,45087.23,3254.1,178.08
2021-09-11 23:00:00,45171.83,3266.77,178.56
2021-09-12 00:00:00,44962.4,3256.86,176.79
2021-09-12 01:00:00,44958.64,3252.94,176.35
2021-09-12 02:00:00,45318.48,3291.76,177.93
2021-09-12 03:00:00,45329.47,3327.33,178.7
2021-09-12 04:00:00,45340.26,3316.17,178.67
2021-09-12 05:00:00,45376.67,3329.61,178.9
2021-09-12 06:00:00,45163.0,3296.48,176.7
2021-09-12 07:00:00,45364.15,3322.12,178.6
2021-09-12 08:00:00,46107.59,3438.72,182.72
2021-09-12 09:00:00,45866.84,3415.14,181.77
2021-09-12 10:00:00,45954.67,3427.71,182.16
2021-09-12 11:00:00,46098.12,3438.52,183.78
2021-09-12 12:00:00,46012.58,3436.24,182.91
2021-09-12 13:00:00,45943.85,3424.78,183.43
2021-09-12 14:00:00,45887.38,3419.32,183.08
2021-09-12 15:00:00,45890.66,3417.95,183.96
2021-09-12 16:00:00,45890.92,3411.83,183.69
2021-09-12 17:00:00,45940.39,3419.01,184.71
2021-09-12 18:00:00,45902.86,3405.85,185.04
2021-09-12 19:00:00,45910.15,3406.43,184.88
2021-09-12 20:00:00,45092.27,3320.09,177.78
2021-09-12 21:00:00,45293.33,3336.89,180.64
2021-09-12 22:00:00,45787.98,3379.59,182.69
2021-09-12 23:00:00,46024.23,3403.75,182.96
2021-09-13 00:00:00,46051.21,3394.32,182.9
2021-09-13 01:00:00,45183.61,3328.74,180.06
2021-09-13 02:00:00,44962.48,3291.27,177.64
2021-09-13 03:00:00,44620.09,3259.18,175.9
2021-09-13 04:00:00,44730.14,3278.88,177.43
2021-09-13 05:00:00,44762.61,3280.86,177.0
2021-09-13 06:00:00,44829.52,3278.23,177.11
2021-09-13 07:00:00,44489.69,3204.77,173.42
2021-09-13 08:00:00,44411.57,3202.5,172.25
2021-09-13 09:00:00,44525.62,3208.94,173.05
2021-09-13 10:00:00,44706.1,3233.94,174.14
2021-09-13 11:00:00,44884.87,3252.43,175.5
2021-09-13 12:00:00,44643.35,3212.15,174.06
2021-09-13 13:00:00,46159.94,3314.8,216.74
2021-09-13 14:00:00,43970.18,3182.97,178.52
2021-09-13 15:00:00,44381.02,3203.62,180.17
2021-09-13 16:00:00,44448.55,3209.62,178.75
2021-09-13 17:00:00,44474.63,3221.05,178.31
2021-09-13 18:00:00,44727.38,3222.58,180.36
2021-09-13 19:00:00,44759.94,3254.03,180.5
2021-09-13 20:00:00,45182.57,3289.63,182.84
2021-09-13 21:00:00,45121.36,3276.35,180.78
2021-09-13 22:00:00,45076.23,3288.19,181.31
2021-09-13 23:00:00,44947.72,3286.2,179.36
2021-09-14 00:00:00,45187.02,3316.52,180.65
2021-09-14 01:00:00,45161.26,3305.19,178.62
2021-09-14 02:00:00,45042.2,3283.72,176.93
2021-09-14 03:00:00,45201.58,3291.87,178.48
2021-09-14 04:00:00,45102.18,3278.16,176.77
2021-09-14 05:00:00,45250.0,3288.24,177.95
2021-09-14 06:00:00,45621.97,3319.9,178.84
2021-09-14 07:00:00,45732.33,3312.24,179.03
2021-09-14 08:00:00,45977.88,3343.48,180.39
2021-09-14 09:00:00,45847.79,3324.55,179.58
2021-09-14 10:00:00,46054.03,3343.67,180.52
2021-09-14 11:00:00,45992.1,3329.47,178.87
2021-09-14 12:00:00,46547.14,3352.65,179.82
2021-09-14 13:00:00,46433.15,3340.13,179.83
2021-09-14 14:00:00,46588.81,3345.55,180.25
2021-09-14 15:00:00,46779.19,3388.55,184.85
2021-09-14 16:00:00,46611.82,3373.0,183.84
2021-09-14 17:00:00,46750.0,3381.18,183.72
2021-09-14 18:00:00,46524.63,3356.77,179.8
2021-09-14 19:00:00,46486.97,3350.51,180.75
2021-09-14 20:00:00,46818.58,3375.91,181.33
2021-09-14 21:00:00,46645.08,3347.53,180.47
2021-09-14 22:00:00,47199.06,3420.2,183.46
2021-09-14 23:00:00,47127.22,3436.29,183.09
2021-09-15 00:00:00,47165.86,3402.86,181.92
2021-09-15 01:00:00,47075.51,3401.12,181.31
2021-09-15 02:00:00,47201.0,3417.19,181.29
2021-09-15 03:00:00,47100.0,3398.13,181.16
2021-09-15 04:00:00,46891.28,3396.04,180.21
2021-09-15 05:00:00,46914.59,3393.67,180.61
2021-09-15 06:00:00,46935.02,3381.24,181.03
2021-09-15 07:00:00,47202.04,3405.49,182.33
2021-09-15 08:00:00,47076.61,3396.35,180.91
2021-09-15 09:00:00,47148.95,3385.02,180.54
2021-09-15 10:00:00,47629.91,3424.95,182.96
2021-09-15 11:00:00,47580.79,3412.05,182.2
2021-09-15 12:00:00,47417.83,3406.8,181.37
2021-09-15 13:00:00,47767.61,3432.25,182.47
2021-09-15 14:00:00,47892.61,3437.01,182.73
2021-09-15 15:00:00,48321.98,3499.67,184.32
2021-09-15 16:00:00,48073.33,3510.86,183.35
2021-09-15 17:00:00,48003.46,3541.29,184.1
2021-09-15 18:00:00,48046.28,3542.19,184.54
2021-09-15 19:00:00,48085.67,3536.14,185.0
2021-09-15 20:00:00,47934.53,3555.26,184.26
2021-09-15 21:00:00,48184.03,3564.64,191.22
2021-09-15 22:00:00,48299.42,3595.84,189.11
2021-09-15 23:00:00,48148.12,3615.65,189.24
2021-09-16 00:00:00,47914.36,3582.42,187.61
2021-09-16 01:00:00,47977.63,3592.11,189.56
2021-09-16 02:00:00,47931.73,3584.91,192.19
2021-09-16 03:00:00,47621.75,3543.9,187.71
2021-09-16 04:00:00,48302.76,3651.13,191.94
2021-09-16 05:00:00,48258.04,3630.04,190.14
2021-09-16 06:00:00,48376.35,3632.82,190.44
2021-09-16 07:00:00,48362.12,3634.4,191.34
2021-09-16 08:00:00,48098.49,3626.95,190.27
2021-09-16 09:00:00,47915.6,3610.12,192.78
2021-09-16 10:00:00,47833.65,3594.53,190.51
2021-09-16 11:00:00,47924.0,3620.0,191.3
2021-09-16 12:00:00,48053.2,3629.53,191.72
2021-09-16 13:00:00,47464.35,3560.35,187.61
2021-09-16 14:00:00,47605.48,3577.81,187.35
2021-09-16 15:00:00,48044.33,3619.13,189.81
2021-09-16 16:00:00,47970.28,3602.3,188.23
2021-09-16 17:00:00,47405.16,3547.59,186.44
2021-09-16 18:00:00,47668.28,3582.42,187.42
2021-09-16 19:00:00,47436.71,3563.11,185.78
2021-09-16 20:00:00,47155.13,3497.73,182.49
2021-09-16 21:00:00,47678.37,3558.83,184.49
2021-09-16 22:00:00,47655.71,3554.94,185.05
2021-09-16 23:00:00,47753.16,3568.66,185.33
2021-09-17 00:00:00,47529.85,3536.67,184.35
2021-09-17 01:00:00,48047.9,3587.58,186.57
2021-09-17 02:00:00,47764.84,3559.35,184.68
2021-09-17 03:00:00,47907.87,3563.76,185.97
2021-09-17 04:00:00,48093.11,3578.21,186.62
2021-09-17 05:00:00,48062.93,3562.0,186.74
2021-09-17 06:00:00,48076.46,3565.48,188.31
2021-09-17 07:00:00,47734.87,3520.98,185.28
2021-09-17 08:00:00,47928.28,3531.18,188.18
2021-09-17 09:00:00,47732.7,3506.26,185.45
2021-09-17 10:00:00,47468.99,3461.35,181.92
2021-09-17 11:00:00,47412.92,3449.42,180.36
2021-09-17 12:00:00,47474.38,3455.57,181.14
2021-09-17 13:00:00,47250.01,3450.81,180.11
2021-09-17 14:00:00,47505.24,3476.07,181.58
2021-09-17 15:00:00,47526.81,3451.98,181.3
2021-09-17 16:00:00,47629.52,3458.67,181.91
2021-09-17 17:00:00,47250.01,3410.64,180.19
2021-09-17 18:00:00,47196.91,3398.99,180.72
2021-09-17 19:00:00,47505.29,3424.65,181.92
2021-09-17 20:00:00,46983.02,3376.67,179.14
2021-09-17 21:00:00,47282.93,3408.02,180.27
2021-09-17 22:00:00,46970.16,3374.04,178.61
2021-09-17 23:00:00,47303.5,3400.0,180.0
2021-09-18 00:00:00,47393.44,3408.46,181.86
2021-09-18 01:00:00,47607.18,3409.87,181.19
2021-09-18 02:00:00,47658.95,3419.11,181.33
2021-09-18 03:00:00,47941.28,3451.69,182.17
2021-09-18 04:00:00,48335.54,3480.62,183.49
2021-09-18 05:00:00,48681.11,3510.76,184.47
2021-09-18 06:00:00,48595.61,3496.09,184.27
2021-09-18 07:00:00,48627.78,3502.12,183.86
2021-09-18 08:00:00,48668.8,3514.47,184.17
2021-09-18 09:00:00,48621.3,3517.73,183.5
2021-09-18 10:00:00,48591.28,3523.97,183.21
2021-09-18 11:00:00,48374.14,3496.12,182.34
2021-09-18 12:00:00,48375.03,3489.23,181.33
2021-09-18 13:00:00,48455.13,3481.42,183.79
2021-09-18 14:00:00,48485.53,3481.19,182.74
2021-09-18 15:00:00,48435.8,3475.0,181.93
2021-09-18 16:00:00,48216.17,3442.6,180.85
2021-09-18 17:00:00,48347.22,3454.4,181.38
2021-09-18 18:00:00,48300.76,3449.74,181.01
2021-09-18 19:00:00,48280.83,3445.82,181.35
2021-09-18 20:00:00,47985.03,3396.65,179.6
2021-09-18 21:00:00,47881.46,3388.88,180.25
2021-09-18 22:00:00,48056.45,3419.01,181.06
2021-09-18 23:00:00,48314.56,3436.31,181.38
2021-09-19 00:00:00,47942.95,3405.13,179.18
2021-09-19 01:00:00,47890.75,3416.65,180.64
2021-09-19 02:00:00,48020.98,3420.46,180.55
2021-09-19 03:00:00,47854.64,3413.84,179.46
2021-09-19 04:00:00,47863.25,3412.46,179.97
2021-09-19 05:00:00,48028.67,3425.06,180.79
2021-09-19 06:00:00,48151.22,3435.39,180.83
2021-09-19 07:00:00,48171.79,3441.11,181.06
2021-09-19 08:00:00,48276.46,3442.75,181.22
2021-09-19 09:00:00,48127.84,3424.35,181.25
2021-09-19 10:00:00,48074.36,3408.4,180.19
2021-09-19 11:00:00,47338.24,3326.94,176.66
2021-09-19 12:00:00,47293.96,3340.1,177.2
2021-09-19 13:00:00,47339.16,3352.98,177.52
2021-09-19 14:00:00,47603.09,3343.6,177.85
2021-09-19 15:00:00,47662.42,3364.0,178.23
2021-09-19 16:00:00,47556.71,3357.07,176.8
2021-09-19 17:00:00,47376.1,3343.83,175.28
2021-09-19 18:00:00,47667.34,3362.37,176.72
2021-09-19 19:00:00,47384.34,3337.69,175.28
2021-09-19 20:00:00,47607.13,3359.22,177.12
2021-09-19 21:00:00,47465.51,3343.88,175.93
2021-09-19 22:00:00,47054.56,3298.51,173.67
2021-09-19 23:00:00,47255.92,3328.59,175.76
2021-09-20 00:00:00,46996.65,3284.28,172.76
2021-09-20 01:00:00,47227.03,3312.67,173.89
2021-09-20 02:00:00,45958.28,3206.27,166.23
2021-09-20 03:00:00,45547.15,3187.45,167.04
2021-09-20 04:00:00,45658.47,3200.49,167.68
2021-09-20 05:00:00,45730.01,3202.74,167.83
2021-09-20 06:00:00,45633.0,3183.89,166.83
2021-09-20 07:00:00,44822.14,3125.34,163.97
2021-09-20 08:00:00,45038.54,3156.93,165.85
2021-09-20 09:00:00,44825.48,3131.69,163.98
2021-09-20 10:00:00,44579.52,3121.51,163.25
2021-09-20 11:00:00,43718.96,3041.0,157.34
2021-09-20 12:00:00,43521.56,3023.04,158.17
2021-09-20 13:00:00,44061.29,3088.97,160.75
2021-09-20 14:00:00,43807.85,3059.09,160.4
2021-09-20 15:00:00,43839.27,3088.2,160.51
2021-09-20 16:00:00,43852.96,3092.14,160.73
2021-09-20 17:00:00,44051.88,3098.85,161.71
2021-09-20 18:00:00,43385.51,3019.59,158.62
2021-09-20 19:00:00,43850.37,3072.52,160.32
2021-09-20 20:00:00,43534.87,3018.44,157.99
2021-09-20 21:00:00,43500.0,3017.21,159.03
2021-09-20 22:00:00,43343.23,2993.16,158.28
2021-09-20 23:00:00,43012.97,2976.48,157.23
2021-09-21 00:00:00,41657.3,2882.0,154.09
2021-09-21 01:00:00,42760.35,2992.32,160.45
2021-09-21 02:00:00,42900.0,3017.87,160.92
2021-09-21 03:00:00,42679.53,2998.62,159.39
2021-09-21 04:00:00,42422.84,2975.11,156.85
2021-09-21 05:00:00,42552.8,2994.25,157.83
2021-09-21 06:00:00,42889.84,3038.2,159.12
2021-09-21 07:00:00,43301.19,3073.69,160.29
2021-09-21 08:00:00,43267.73,3076.58,160.55
2021-09-21 09:00:00,43146.13,3050.47,160.23
2021-09-21 10:00:00,43447.01,3081.71,161.58
2021-09-21 11:00:00,43287.8,3062.87,160.05
2021-09-21 12:00:00,43116.99,3022.93,159.3
2021-09-21 13:00:00,43137.36,3031.72,159.4
2021-09-21 14:00:00,42429.47,2989.96,157.25
2021-09-21 15:00:00,43077.44,3035.14,160.06
2021-09-21 16:00:00,42442.6,2943.76,156.35
2021-09-21 17:00:00,41686.58,2896.92,155.09
2021-09-21 18:00:00,42183.87,2899.12,155.48
2021-09-21 19:00:00,42021.97,2887.1,153.3
2021-09-21 20:00:00,40936.56,2765.6,150.9
2021-09-21 21:00:00,41376.0,2819.32,151.62
2021-09-21 22:00:00,40508.19,2723.72,147.64
2021-09-21 23:00:00,40719.6,2765.69,148.52
2021-09-22 00:00:00,41018.27,2774.12,147.6
2021-09-22 01:00:00,42206.52,2870.39,152.68
2021-09-22 02:00:00,42039.58,2860.51,151.4
2021-09-22 03:00:00,42068.92,2868.29,151.48
2021-09-22 04:00:00,41899.16,2844.45,150.39
2021-09-22 05:00:00,42019.48,2874.13,152.09
2021-09-22 06:00:00,42334.79,2931.02,153.45
2021-09-22 07:00:00,42554.86,2943.9,154.33
2021-09-22 08:00:00,42295.11,2927.83,153.34
2021-09-22 09:00:00,42406.12,2945.88,155.01
2021-09-22 10:00:00,42165.03,2931.19,154.71
2021-09-22 11:00:00,41935.33,2894.97,153.82
2021-09-22 12:00:00,42191.4,2920.55,155.1
2021-09-22 13:00:00,42385.03,2950.45,155.84
2021-09-22 14:00:00,42334.34,2935.57,156.65
2021-09-22 15:00:00,43250.59,3008.97,159.25
2021-09-22 16:00:00,43358.16,3044.74,159.39
2021-09-22 17:00:00,43162.01,3018.27,158.28
2021-09-22 18:00:00,43170.65,3014.82,158.4
2021-09-22 19:00:00,43437.11,3025.88,159.7
2021-09-22 20:00:00,43446.83,3027.72,160.44
2021-09-22 21:00:00,43269.94,3035.85,160.42
2021-09-22 22:00:00,43532.71,3070.9,161.05
2021-09-22 23:00:00,43575.1,3078.43,161.5
2021-09-23 00:00:00,43213.16,3044.17,158.78
2021-09-23 01:00:00,43653.55,3071.28,160.68
2021-09-23 02:00:00,43727.55,3078.37,160.1
2021-09-23 03:00:00,44100.68,3120.82,161.35
2021-09-23 04:00:00,44063.37,3115.04,160.76
2021-09-23 05:00:00,43928.62,3114.88,160.2
2021-09-23 06:00:00,44326.56,3135.99,161.69
2021-09-23 07:00:00,44259.92,3147.8,161.41
2021-09-23 08:00:00,43886.47,3120.45,160.29
2021-09-23 09:00:00,44017.23,3114.12,159.83
2021-09-23 10:00:00,43792.84,3089.14,159.66
2021-09-23 11:00:00,43666.32,3062.25,158.15
2021-09-23 12:00:00,43527.25,3069.67,158.81
2021-09-23 13:00:00,44060.0,3113.31,161.03
2021-09-23 14:00:00,44164.38,3136.42,161.22
2021-09-23 15:00:00,43778.95,3093.74,159.21
2021-09-23 16:00:00,43815.75,3102.72,159.87
2021-09-23 17:00:00,44853.93,3164.5,163.62
2021-09-23 18:00:00,44769.48,3148.4,163.74
2021-09-23 19:00:00,44805.21,3149.32,164.0
2021-09-23 20:00:00,44715.12,3142.01,163.55
2021-09-23 21:00:00,44700.06,3146.44,162.55
2021-09-23 22:00:00,44823.93,3142.74,164.05
2021-09-23 23:00:00,44897.59,3154.62,163.92
2021-09-24 00:00:00,44682.59,3128.87,163.81
2021-09-24 01:00:00,44477.27,3099.25,162.22
2021-09-24 02:00:00,44448.84,3103.28,162.0
2021-09-24 03:00:00,44298.65,3076.54,161.41
2021-09-24 04:00:00,44285.53,3081.03,161.67
2021-09-24 05:00:00,44234.29,3074.91,160.44
2021-09-24 06:00:00,44144.72,3060.66,159.76
2021-09-24 07:00:00,44858.68,3090.18,160.9
2021-09-24 08:00:00,44538.5,3058.35,159.97
2021-09-24 09:00:00,42380.2,2861.65,148.56
2021-09-24 10:00:00,42162.74,2835.72,146.75
2021-09-24 11:00:00,41534.31,2828.55,146.85
2021-09-24 12:00:00,41189.06,2806.76,145.34
2021-09-24 13:00:00,41863.71,2865.27,147.57
2021-09-24 14:00:00,42483.2,2900.04,149.04
2021-09-24 15:00:00,41978.56,2879.23,147.82
2021-09-24 16:00:00,42219.95,2908.65,149.1
2021-09-24 17:00:00,42022.17,2884.3,148.22
2021-09-24 18:00:00,42191.2,2895.08,148.27
2021-09-24 19:00:00,42409.57,2905.03,149.06
2021-09-24 20:00:00,42975.69,2946.39,151.34
2021-09-24 21:00:00,42957.06,2960.76,151.61
2021-09-24 22:00:00,43034.45,2959.75,153.26
2021-09-24 23:00:00,42848.92,2930.61,152.25
2021-09-25 00:00:00,42761.23,2946.05,154.13
2021-09-25 01:00:00,42423.05,2913.62,154.13
2021-09-25 02:00:00,42369.54,2899.25,152.62
2021-09-25 03:00:00,42643.38,2914.73,154.27
2021-09-25 04:00:00,42722.31,2931.25,154.05
2021-09-25 05:00:00,42474.59,2910.17,153.06
2021-09-25 06:00:00,42779.29,2933.01,154.6
2021-09-25 07:00:00,42393.78,2889.24,152.81
2021-09-25 08:00:00,42673.05,2908.59,153.23
2021-09-25 09:00:00,42680.15,2940.93,154.37
2021-09-25 10:00:00,42710.69,2941.28,153.49
2021-09-25 11:00:00,42509.34,2914.78,151.53
2021-09-25 12:00:00,42371.16,2905.85,151.33
2021-09-25 13:00:00,42525.0,2905.32,151.36
2021-09-25 14:00:00,42373.16,2874.0,150.3
2021-09-25 15:00:00,42691.78,2923.88,152.12
2021-09-25 16:00:00,42656.91,2901.27,151.81
2021-09-25 17:00:00,42618.47,2900.55,151.66
2021-09-25 18:00:00,42609.6,2899.96,151.13
2021-09-25 19:00:00,42694.35,2919.51,152.49
2021-09-25 20:00:00,42676.08,2922.7,151.25
2021-09-25 21:00:00,42710.04,2915.87,150.91
2021-09-25 22:00:00,42750.13,2935.6,151.78
2021-09-25 23:00:00,42705.51,2924.01,151.01
2021-09-26 00:00:00,42606.4,2898.48,149.22
2021-09-26 01:00:00,42411.44,2877.65,148.61
2021-09-26 02:00:00,42091.22,2858.47,147.67
2021-09-26 03:00:00,42238.85,2868.4,148.77
2021-09-26 04:00:00,42247.96,2849.4,148.58
2021-09-26 05:00:00,42092.25,2840.97,148.07
2021-09-26 06:00:00,41996.46,2817.4,147.31
2021-09-26 07:00:00,41270.73,2774.26,143.62
2021-09-26 08:00:00,41634.28,2787.85,143.45
2021-09-26 09:00:00,43269.89,2982.95,150.39
2021-09-26 10:00:00,43018.88,2953.74,149.05
2021-09-26 11:00:00,43080.69,2975.38,150.72
2021-09-26 12:00:00,43289.42,3013.12,151.39
2021-09-26 13:00:00,43242.04,3004.48,151.65
2021-09-26 14:00:00,43338.82,3031.05,152.03
2021-09-26 15:00:00,43366.41,3053.58,153.12
2021-09-26 16:00:00,43241.9,3038.3,151.28
2021-09-26 17:00:00,43164.19,3038.51,151.34
2021-09-26 18:00:00,43211.94,3043.62,151.62
2021-09-26 19:00:00,43260.0,3058.66,151.97
2021-09-26 20:00:00,43661.05,3088.95,152.77
2021-09-26 21:00:00,43577.18,3087.32,152.31
2021-09-26 22:00:00,42924.87,3020.53,149.4
2021-09-26 23:00:00,43178.02,3060.71,150.74
2021-09-27 00:00:00,43884.88,3137.39,152.84
2021-09-27 01:00:00,44301.98,3162.65,154.32
2021-09-27 02:00:00,44194.26,3142.01,154.25
2021-09-27 03:00:00,44053.82,3132.53,153.07
2021-09-27 04:00:00,44035.87,3122.36,152.52
2021-09-27 05:00:00,44095.24,3132.4,153.4
2021-09-27 06:00:00,43761.22,3093.87,152.37
2021-09-27 07:00:00,43710.01,3092.47,152.77
2021-09-27 08:00:00,43854.1,3111.68,152.32
2021-09-27 09:00:00,43585.18,3092.36,151.7
2021-09-27 10:00:00,43791.42,3101.61,152.38
2021-09-27 11:00:00,43767.65,3094.17,152.83
2021-09-27 12:00:00,43578.01,3076.14,151.86
2021-09-27 13:00:00,43529.61,3071.37,151.19
2021-09-27 14:00:00,43188.12,3052.28,149.58
2021-09-27 15:00:00,43312.99,3061.3,150.22
2021-09-27 16:00:00,43078.8,3010.48,148.84
2021-09-27 17:00:00,43061.07,3000.75,148.73
2021-09-27 18:00:00,43042.99,3001.76,148.53
2021-09-27 19:00:00,43039.29,2994.61,148.47
2021-09-27 20:00:00,42700.58,2956.1,147.14
2021-09-27 21:00:00,43089.25,2997.38,148.81
2021-09-27 22:00:00,43186.91,3004.05,148.84
2021-09-27 23:00:00,42171.76,2925.27,145.16
2021-09-28 00:00:00,42359.24,2932.98,145.77
2021-09-28 01:00:00,42485.67,2937.95,146.26
2021-09-28 02:00:00,42448.36,2940.16,146.52
2021-09-28 03:00:00,42570.17,2949.65,147.26
2021-09-28 04:00:00,42647.7,2962.31,147.74
2021-09-28 05:00:00,42439.81,2945.03,146.63
2021-09-28 06:00:00,42229.92,2932.35,145.81
2021-09-28 07:00:00,41778.96,2894.64,145.12
2021-09-28 08:00:00,41855.71,2908.71,146.29
2021-09-28 09:00:00,41899.24,2910.26,145.79
